23032,PHYS 104 - 01,Fundamentals Mechanics w/Lab,32,0 / 32,Science Center 396,11:10 am - 12:20 pm,MWTh,Theodore Ducas,,"MM, NPS",More
20481,PHYS 104 - L01,LAB: Fundamentals  Mechanics,16,0 / 16,Science Center E311,02:15 pm - 05:15 pm,W,Lauri Wardell,,"MM, NPS",More
20482,PHYS 104 - L02,LAB: Fundamentals  Mechanics,16,0 / 16,Science Center E311,01:30 pm - 04:30 pm,Th,Lauri Wardell,,"MM, NPS",More
20029,PHYS 106 - 01,"Fund. Elec,Magn,&Optics w/Lab",40,2 / 42,Science Center 396,08:30 am - 09:40 am,TWF,Jerome Fung,,"MM, NPS",More
20068,PHYS 106 - L01,"LAB: Fund Elec, Magn,&Optics",15,0 / 14,Science Center E326,01:30 pm - 04:30 pm,M,George Caplan,,"MM, NPS",More
20071,PHYS 106 - L02,"LAB: Fund Elec, Magn,&Optics",14,0 / 14,Science Center E326,01:00 pm - 04:00 pm,T,Tracy McAskill,,"MM, NPS",More
20082,PHYS 106 - L03,"LAB: Fund. Elec,Magn,&Optics",11,3 / 14,Science Center E326,02:15 pm - 05:15 pm,W,George Caplan,,"MM, NPS",More
20111,PHYS 107 - 01,Princip& Applc.Mechanics w/Lab,26,6 / 32,Science Center E319,09:50 am - 11:00 am,TWF,Tracy McAskill,,"MM, NPS",More
20129,PHYS 107 - L01,LAB: Princip & Applc.Mechanics,16,0 / 16,Science Center E319,01:30 pm - 04:30 pm,M,Tracy McAskill,,"MM, NPS",More
20132,PHYS 107 - L02,LAB: Princip & Applc.Mechanics,10,6 / 16,Science Center E319,01:00 pm - 04:00 pm,F,Tracy McAskill,,"MM, NPS",More
20149,PHYS 108 - 01,"Applc Elec,Magn&Optics w/Lab",32,4 / 36,Science Center E319,11:10 am - 12:20 pm,MWTh,Robert Berg,,"MM, NPS",More
20233,PHYS 108 - L01,"LAB: Applc Elec,Magn&Optics",18,0 / 18,Science Center E315,01:30 pm - 04:30 pm,M,Lauri Wardell,,"MM, NPS",More
20234,PHYS 108 - L02,"LAB: Applc Elec,Magn&Optics",14,4 / 18,Science Center E315,01:00 pm - 04:00 pm,T,Lauri Wardell,,"MM, NPS",More
21296,PHYS 207 - 01,Intermediate Mechanics,22,3 / 25,Science Center E111,08:30 am - 09:40 am,MWTh,Robert Berg,,"MM, NPS",More
24457,PHYS 210 - 01,TechniquesforExperimentalists,17,3 / 20,Science Center E225,01:00 pm - 04:00 pm,TF,James Battat,Jerome Fung,"MM, NPS",More
20632,PHYS 216 - 01,Math for the Sciences II,24,1 / 25,Science Center 396,09:50 am - 11:00 am,MWTh,Yue Hu,,MM,More
24499,PHYS 220 - 01,Computer Simulation Methods,4,8 / 12,Science Center 380  Science Center 380,01:30 pm - 03:30 pm 02:15 pm - 04:15 pm,M W,Yue Hu,,NPS,More
20620,PHYS 305 - 01,Stats Mechanics&Thermodynamics,13,12 / 25,Science Center 269  Science Center 269,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W,Theodore Ducas,,"MM, NPS",More
22961,PHYS 310 - 01,Experimental Physics,17,3 / 20,Science Center E225,01:00 pm - 04:00 pm,TF,James Battat,Jerome Fung,"MM, NPS",More
24395,PHYS 320 - 01,Advanced Topics in Physics,11,9 / 20,Science Center 364  Science Center 364,02:50 pm - 04:00 pm 03:35 pm - 04:45 pm,MTh W,Glenn Stark,,"MM, NPS",More
24396,POL 121 - 01,Amer War on Terror,18,2 / 20,Pendleton Hall East 251,01:30 pm - 02:40 pm,TF,Paul MacDonald,,SBA,More
24500,POL 123 - 01,Thinking About Politics,10,10 / 20,Pendleton Hall East 251,02:50 pm - 04:00 pm,MTh,Christopher Candland,,SBA,More
23861,POL 299 - 01,Intro Research Meth in PolSci,9,9 / 18,Pendleton Hall East 327,01:30 pm - 04:00 pm,MTh,Todd Belt,,"QRF, SBA",More
20049,POL1 200 - 01,American Politics,35,0 / 35,Pendleton Hall East 349,11:10 am - 12:20 pm,MTh,Todd Belt,,SBA,More
23626,POL1 200 - 02,American Politics,17,18 / 35,Pendleton Hall East 139,01:30 pm - 02:40 pm,TF,Tom Burke,,SBA,More
24501,POL1 247 - 01,Constitutional Law,20,15 / 35,Pendleton Hall East 430,09:50 am - 11:00 am,MTh,Nancy Scherer,,SBA,More
24398,POL1 300 - 01,Public Policymaking,30,5 / 35,Pendleton Hall East 127,11:10 am - 12:20 pm,TF,Tom Burke,,SBA,More
24399,POL1 316 - 01,Media in Amer Democracy,30,0 / 30,Pendleton Hall East 349,02:50 pm - 05:20 pm,Th,Marion Just,,SBA,More
24400,POL1 324 - 01,Sem: Gender and LawPOL,9,6 / 15,Pendleton Hall East 151,01:30 pm - 04:00 pm,M,Nancy Scherer,,SBA,More
23627,POL2 202 - 01,Comparative Politics,29,6 / 35,Pendleton Hall East 216,08:30 am - 09:40 am,MTh,Nadya Hajj,,SBA,More
23865,POL2 206 - 01,Politics of Russia & Eurasia,8,17 / 25,Pendleton Hall East 129,01:30 pm - 02:40 pm,MTh,Igor Logvinenko,,SBA,More
24401,POL2 208 - 01,Politics of China,19,16 / 35,Pendleton Hall East 349,11:10 am - 12:20 pm,TF,William Joseph,,SBA,More
23863,POL2 214 - 01,Soc Cause & Conseq Env Probs,11,14 / 25,Pendleton Hall East 339,08:30 am - 09:40 am,MTh,Elizabeth DeSombre,,SBA,More
24402,POL2 310 - 01,Sem: Community Development,9,6 / 15,Clapp Library 336,02:15 pm - 04:45 pm,W,Christopher Candland,,SBA,More
23548,POL2 358 - 01,Sem:Tpc: Arab-Israeli Conflict,10,5 / 15,Pendleton Hall East 251,09:50 am - 12:20 pm,Th,Nadya Hajj,,SBA,More
24404,POL2 383 - 01,Politics Intn'l of Migration,31,4 / 35,Pendleton Hall East 339,01:30 pm - 04:00 pm,T,Katharine Moon,,SBA,More
20096,POL3 221 - 01,World Politics,29,6 / 35,Pendleton Hall East 139,11:10 am - 12:20 pm,MTh,Igor Logvinenko,,SBA,More
21266,POL3 221 - 02,World Politics,35,0 / 35,Pendleton Hall East 216,09:50 am - 11:00 am,TF,Paul MacDonald,,SBA,More
24405,POL3 325 - 01,Internatnl Environmental Law,27,0 / 25,Green Hall 130,11:10 am - 12:20 pm,MTh,Elizabeth DeSombre,,SBA,More
24406,POL3 348 - 01,Sem: Pol of Global Inequality,8,7 / 15,Pendleton Hall East 151,09:50 am - 12:20 pm,W,Craig Murphy,,SBA,More
23859,POL3 351 - 01,Global Governance,10,25 / 35,Pendleton Hall East 139,09:50 am - 11:00 am,TF,Craig Murphy,,SBA,More
23552,POL4 201 - 01,Political Action and Dissent,35,0 / 35,Pendleton Hall East 239,09:50 am - 11:00 am,MTh,Laura Grattan,,REP,More
23856,POL4 242 - 01,Politics Age Extremes,24,11 / 35,Pendleton Hall East 349,09:50 am - 11:00 am,TF,Joel Krieger,,REP,More
24407,POL4 342 - 01,Whats Left of Left:Marxism Pol,6,29 / 35,Founders Hall 227,01:30 pm - 02:40 pm,TF,Joel Krieger,,"REP, SBA",More
23604,POL4 345 - 01,Sem: Race & Political Theory,11,4 / 15,Founders Hall 305,01:30 pm - 04:00 pm,Th,Laura Grattan,,REP,More
23007,PORT 203 - 01,Intensive Intermed. Portuguese,7,7 / 14,Green Hall 428  Green Hall 428,11:10 am - 12:20 pm 11:10 am - 12:50 pm,MTW Th,Antonio Igrejas,,LL,More
20012,PSYC 101 - 01,Intro to Psychology,12,13 / 25,Science Center 270,08:30 am - 09:40 am,MTh,Kyra Kulik-Johnson,,SBA,More
20021,PSYC 101 - 02,Intro to Psychology,25,0 / 25,Science Center 270,09:50 am - 11:00 am,MTh,Kyra Kulik-Johnson,,SBA,More
21630,PSYC 101 - 03,Intro. to Psychology,25,0 / 25,Science Center 268,09:50 am - 11:00 am,TF,Stephen Chen,,SBA,More
20689,PSYC 101 - 04,Intro to Psychology,23,2 / 25,Science Center 256,11:10 am - 12:20 pm,MTh,Kristen Poston,,SBA,More
24547,PSYC 101 - 05,Intro to Psychology,15,10 / 25,Science Center 264,01:30 pm - 02:40 pm,MTh,Kristen Poston,,SBA,More
20069,PSYC 205 - 01,Statistics w/Lab,25,0 / 25,Science Center 256,08:30 am - 09:40 am,MTh,Beth Hennessey,,"QRF, SBA",More
20112,PSYC 205 - 02,Statistics w/Lab,22,3 / 25,Science Center 274,01:30 pm - 02:40 pm,TF,Jonathan Cheek,,"QRF, SBA",More
22442,PSYC 205 - 03,Statistics w/Lab,25,0 / 25,Science Center 274,02:50 pm - 04:00 pm,MTh,Linda Carli,,"QRF, SBA",More
20083,PSYC 205 - 1LA,LAB: Statistics,13,0 / 13,Science Center 450,09:50 am - 11:00 am,M,Beth Hennessey,,"QRF, SBA",More
20097,PSYC 205 - 1LB,LAB: Statistics,12,0 / 12,Science Center 450,09:50 am - 11:00 am,Th,Beth Hennessey,,"QRF, SBA",More
20124,PSYC 205 - 2LA,LAB: Statistics,13,0 / 13,Science Center 450,02:15 pm - 03:25 pm,W,Jonathan Cheek,,"QRF, SBA",More
20127,PSYC 205 - 2LB,LAB: Statistics,9,3 / 12,Science Center 450,03:35 pm - 04:45 pm,W,Jonathan Cheek,,"QRF, SBA",More
22443,PSYC 205 - 3LA,LAB: Statistics,13,0 / 13,Science Center 569,04:10 pm - 05:20 pm,M,Linda Carli,,"QRF, SBA",More
22444,PSYC 205 - 3LB,LAB: Statistics,12,0 / 12,Science Center 569,04:10 pm - 05:20 pm,Th,Linda Carli,,"QRF, SBA",More
20130,PSYC 207 - 01,Developmental Psychology,30,0 / 30,Science Center 380,08:30 am - 09:40 am,TF,Tracy Gleason,,SBA,More
20138,PSYC 210 - 01,Social Psychology,30,0 / 30,Science Center 392,09:50 am - 11:00 am,TF,Angela Bahns,,SBA,More
20160,PSYC 212 - 01,Personality,16,14 / 30,Science Center 270,11:10 am - 12:20 pm,MTh,Julie Norem,,SBA,More
21056,PSYC 213 - 01,Abnormal Psychology,26,4 / 30,Science Center E211,08:30 am - 09:40 am,MTh,Paul Wink,,SBA,More
24408,PSYC 215 - 01,Psychology of Memory,30,0 / 30,Science Center 392,11:10 am - 12:20 pm,TF,Margaret Keane,,"EC, SBA",More
24409,PSYC 217 - 01,Cognition,28,2 / 30,Science Center 104,11:10 am - 12:20 pm,TF,Amy Smith,,"EC, SBA",More
22369,PSYC 219 - 01,Biological  Psychology,16,14 / 30,Science Center 364,09:50 am - 11:00 am,MTh,Amanda Lyall,,"EC, SBA",More
24410,PSYC 222 - 01,Asian American Psychology,21,9 / 30,Science Center 270,01:30 pm - 02:40 pm,TF,Stephen Chen,,SBA,More
24411,PSYC 237 - 01,Breaking the Glass Ceiling,15,0 / 15,Clapp Library 209,11:10 am - 12:20 pm,TF,Ophera Davis,,SBA,More
24412,PSYC 306R - 01,Resrch Methds Devel Psychology,7,3 / 10,Science Center 569,08:30 am - 11:00 am,TF,Beth Hennessey,,SBA,More
23789,PSYC 308 - 01,Systems of Psychotherapy,9,6 / 15,Science Center 392,01:30 pm - 04:00 pm,M,Paul Wink,,SBA,More
21550,PSYC 310R - 01,Res Meths in Social Psych,10,0 / 10,Science Center 450,01:30 pm - 04:00 pm,TF,Robin Akert,,SBA,More
23852,PSYC 313R - 01,Res Meths in Abnormal Psych,7,3 / 10,Science Center 450,01:30 pm - 04:00 pm,MTh,Jonathan Cheek,,SBA,More
24413,PSYC 315R - 01,Res Meths in Cognit Variation,10,0 / 10,Science Center 450,08:30 am - 11:00 am,TF,Jeremy Wilmer,,"EC, SBA",More
24414,PSYC 328 - 01,"Sem: Genes,Brains & Human Vari",17,0 / 15,Science Center 468,02:15 pm - 04:45 pm,W,Jeremy Wilmer,,"EC, SBA",More
23851,PSYC 330 - 01,Psychology of Law,22,3 / 25,Science Center 274,11:10 am - 12:20 pm,MTh,Linda Carli,,SBA,More
24415,PSYC 332 - 01,Sem: Personality & Motivation,8,7 / 15,Science Center 468,01:30 pm - 04:00 pm,Th,Julie Norem,,SBA,More
24416,PSYC 336 - 01,Sem: Postcolonial Psychology,10,5 / 15,Science Center 468,01:30 pm - 04:00 pm,F,Heather Macdonald,,SBA,More
23850,PSYC 337 - 01,Sem: Prejudice & Discrimntion,11,4 / 15,Science Center 468,01:30 pm - 04:00 pm,T,Angela Bahns,,SBA,More
24417,PSYC 338 - 01,Social Influence,15,0 / 15,Science Center 278,01:30 pm - 04:00 pm,Th,Robin Akert,,SBA,More
20476,QR 140 - 01,Intro Quantitative Reasoning,7,8 / 15,Clapp Library 141  Clapp Library 131,08:30 am - 09:40 am 08:30 am - 09:40 am,MTh W,Corrine Taylor,,QRB,More
23849,QR 180 - 01,Stat Analysis Education Issues,15,0 / 15,Clapp Library 141  Clapp Library 131,11:10 am - 12:20 pm 11:10 am - 12:20 pm,MTh W,Corrine Taylor,,"QRF, SBA",More
24418,RAST 222 - 01,Firebird! Russian Arts,14,11 / 25,Founders Hall 102,01:30 pm - 04:00 pm,Th,Nina Tumarkin,,ARS,More
24419,RAST 322 - 01,Firebird! Russian Arts,14,11 / 25,Founders Hall 102,01:30 pm - 04:00 pm,Th,Nina Tumarkin,,ARS,More
24420,REL 100 - 01,Religion Today,10,20 / 30,Jewett Art Center 450,11:10 am - 12:20 pm,MTh,Sharon Elkins,,REP,More
24421,REL 105 - 01,Study of New Testament,12,13 / 25,Founders Hall 128,02:50 pm - 04:00 pm,TF,Barbara Geller,,"HS, REP",More
24422,REL 205 - 01,Wisdom Literature Hebrew Bible,9,16 / 25,Founders Hall 128,07:00 pm - 09:30 pm,M,Edward Silver,,"HS, REP",More
23565,REL 208 - 01,"Legend,Satire,Storytell'g Hebr",9,16 / 25,Founders Hall 317,09:50 am - 11:00 am,MTh,Edward Silver,,"HS, REP",More
24527,REL 220 - 01,Religious Themes Amer Fiction,13,12 / 25,Founders Hall 307,02:50 pm - 04:00 pm,MTh,Stephen Marini,,"LL, REP",More
24424,REL 225 - 01,Women in Christianity,12,13 / 25,Green Hall 136B,01:30 pm - 02:40 pm,MTh,Sharon Elkins,,"HS, REP",More
24560,REL 236 - 01,Divine Madness,26,0 / 25,Founders Hall 225,06:30 pm - 08:50 pm,W,Sara Lewis,,"REP, SBA",More
24426,REL 244 - 01,Jerusalem: The Holy City,9,16 / 25,Founders Hall 128,11:10 am - 12:20 pm,TF,Barbara Geller,,"HS, REP",More
24427,REL 255 - 01,Japanese Religion and Culture,10,15 / 25,Founders Hall 307,01:30 pm - 02:40 pm,TF,T. James Kodera,,"HS, REP",More
24428,REL 267 - 01,Muslim Ethics,9,6 / 15,Founders Hall 121,08:30 am - 09:40 am,TF,Louise Marlow,,REP,More
24502,REL 268 - 01,Religion and Culture in Egypt,9,6 / 15,Founders Hall 126,09:50 am - 11:00 am,TF,Louise Marlow,,"HS, REP",More
24563,REL 347 - 01,Muslim Ethics,9,6 / 15,Founders Hall 121,08:30 am - 09:40 am,TF,Louise Marlow,,REP,More
24564,REL 348 - 01,Religion and Culture in Egypt,9,6 / 15,Founders Hall 126,09:50 am - 11:00 am,TF,Louise Marlow,,"HS, REP",More
24430,REL 353 - 01,Sem: Zen Buddhism,6,9 / 15,Clapp Library 209,02:15 pm - 04:45 pm,W,T. James Kodera,,"HS, REP",More
20002,RUSS 102 - 01,Elementary Russian  II,14,16 / 30,Founders Hall 207  Founders Hall 207,08:30 am - 09:40 am 12:30 pm - 01:20 pm,MWTh F,Adam Weiner,Alla Epsteyn,,More
20011,RUSS 202 - 01,Intermediate Russian II,10,20 / 30,Founders Hall 102,11:10 am - 12:20 pm,TWF,Alla Epsteyn,,LL,More
24431,RUSS 276 - 01,Fedor Dostoevsky,8,22 / 30,Green Hall 136B,09:50 am - 11:00 am,MTh,Adam Weiner,,LL,More
24432,RUSS 277 - 01,Tolstoy : Russia's Ecclesiast,26,4 / 30,Founders Hall 128,09:50 am - 11:00 am,TF,Thomas Hodge,,LL,More
20803,RUSS 302 - 01,Tpc:Comedy Blockbusters,6,24 / 30,Green Hall 338,01:30 pm - 02:40 pm,TF,Alla Epsteyn,,LL,More
24433,RUSS 376 - 01,Fedor Dostoevsky,4,26 / 30,Founders Hall 207,12:30 pm - 01:20 pm,Th,Adam Weiner,,LL,More
23907,SOC 102 - 01,Soc Perspective: Intro to Soc,13,12 / 25,Pendleton Hall East 216,02:50 pm - 04:00 pm,MTh,Joshua McCabe,,SBA,More
24436,SOC 150 - 01,Individual and Society,18,7 / 25,Pendleton Hall East 351,09:50 am - 11:00 am,TF,Thomas Cushman,,"EC, SBA",More
20859,SOC 190 - 01,Intro Prob&Stats Methds w/Lab,28,2 / 30,Pendleton Hall East 130  Pendleton Hall East 130,08:30 am - 09:40 am 08:30 am - 09:40 am,MTh W1,Joseph Swingle,,"QRF, SBA",More
24539,SOC 190 - 02,Intro Prob&Stat Methods w/Lab,24,6 / 30,Pendleton Hall East 130  Pendleton Hall East 239,11:10 am - 12:20 pm 11:10 am - 12:20 pm,MTh W1,Phillip Levine,,"QRF, SBA",More
22426,SOC 190 - 03,Intro Prob&Statis Methds w/Lab,14,16 / 30,Pendleton Hall East 130  Pendleton Hall East 130,02:50 pm - 04:00 pm 03:35 pm - 04:45 pm,MTh W1,Phillip Levine,,"QRF, SBA",More
20861,SOC 190 - 1LA,LAB: Intro Prob&Stat Methods,15,0 / 15,Pendleton Hall East 130,09:50 am - 11:00 am,W,Joseph Swingle,,"QRF, SBA",More
20868,SOC 190 - 1LB,LAB: Intro Prob&Stat Methods,13,2 / 15,Pendleton Hall East 130,11:10 am - 12:20 pm,W,Joseph Swingle,,"QRF, SBA",More
24540,SOC 190 - 2LA,LAB: Intro Prob&Stat Methods,14,1 / 15,Pendleton Hall East 130,09:50 am - 11:00 am,T,Phillip Levine,,"QRF, SBA",More
24541,SOC 190 - 2LB,LAB: Intro Prob&Stat Methods,10,5 / 15,Pendleton Hall East 130,11:10 am - 12:20 pm,T,Phillip Levine,,"QRF, SBA",More
22424,SOC 190 - 3LA,LAB: Prob&Statistical Methods,9,6 / 15,Pendleton Hall East 130,01:30 pm - 02:40 pm,T,Phillip Levine,,"QRF, SBA",More
22425,SOC 190 - 3LB,LAB: Prob&Statistical Methods,5,10 / 15,Pendleton Hall East 130,02:50 pm - 04:00 pm,T,Phillip Levine,,"QRF, SBA",More
20022,SOC 201 - 01,Contemporary Social Theory,12,13 / 25,Pendleton Hall East 430,09:50 am - 12:20 pm,W,Markella Rutherford,,SBA,More
24437,SOC 205 - 01,Mod Fams&Social Inequalities,25,0 / 25,Founders Hall 102,11:10 am - 12:20 pm,MTh,Rosanna Hertz,,SBA,More
23829,SOC 220 - 01,Liberty and Morality,6,24 / 30,Pendleton Hall East 351,01:30 pm - 04:00 pm,T,Thomas Cushman,Jonathan Imber,SBA,More
23828,SOC 225 - 01,Urban Studies and Policy,15,15 / 30,Pendleton Hall East 239,08:30 am - 09:40 am,MTh,Peggy Levitt,,SBA,More
23575,SOC 251 - 01,Racial Regimes in US & Beyond,5,20 / 25,Founders Hall 423,01:30 pm - 04:00 pm,F,Mao-Mei Liu,,SBA,More
21575,SOC 290 - 01,Methods of Social Research,13,12 / 25,Pendleton Hall East 239  Pendleton Hall East 239,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W1,Joseph Swingle,,SBA,More
24438,SOC 306 - 01,Sem: Women and Work,15,0 / 15,Founders Hall 305,01:30 pm - 04:00 pm,M,Rosanna Hertz,,SBA,More
23822,SOC 314 - 01,Med Sociol & Soc Epidemiology,15,0 / 15,Pendleton Hall East 251,02:15 pm - 04:45 pm,W,Jonathan Imber,,SBA,More
24439,SOC 334 - 01,Consumer Culture,10,5 / 15,Pendleton Hall East 351,02:50 pm - 05:20 pm,M,Markella Rutherford,,SBA,More
20003,SPAN 102 - 01,Elementary Spanish II,12,4 / 16,Green Hall 330,08:30 am - 09:40 am,TWF,Nancy Hall,,,More
20013,SPAN 102 - 02,Elementary Spanish II,16,0 / 16,Founders Hall 307,11:10 am - 12:20 pm,MWTh,Eileen O'Connor,,,More
20037,SPAN 202 - 01,Intermediate Spanish II,18,0 / 18,Founders Hall 307,08:30 am - 09:40 am,MWTh,Veronica Darer,,LL,More
20050,SPAN 202 - 02,Intermediate Spanish II,18,0 / 18,Green Hall 330,09:50 am - 11:00 am,TWF,Nancy Hall,,LL,More
20059,SPAN 202 - 03,Intermediate Spanish II,18,0 / 18,Founders Hall 423  Founders Hall 423,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W,Eileen O'Connor,,LL,More
20070,SPAN 202 - 04,Intermediate Spanish II,17,1 / 18,Green Hall 130  Green Hall 130,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,TF W,Jill Syverson-Stork,,LL,More
20072,SPAN 241 - 01,Intro Hisp Sts Rep Revol &Arts,13,5 / 18,Green Hall 330,08:30 am - 09:40 am,MTh,Joy Renjilian-Burgy,,LL,More
21361,SPAN 241 - 02,Intro Hisp Sts Rep Revol &Arts,11,7 / 18,Green Hall 136A,11:10 am - 12:20 pm,TF,Marjorie Agosin,,LL,More
23578,SPAN 242 - 01,Literary Genres Spain & Lat Am,17,1 / 18,Founders Hall 423,09:50 am - 11:00 am,TF,Koichi Hagimoto,,LL,More
24557,SPAN 243 - 01,Spanish for Heritage Learners,14,0 / 14,Founders Hall 307,09:50 am - 11:00 am,MTh,Veronica Darer,,LL,More
24440,SPAN 256 - 01,Culture & Conflict 19C Spain,15,1 / 16,Green Hall 330,02:50 pm - 04:00 pm,TF,Carlos Ramos,,LL,More
23817,SPAN 265 - 01,Latin American Cinema,16,0 / 16,Green Hall 330,11:10 am - 01:20 pm,MTh,Joy Renjilian-Burgy,,"ARS, LL",More
24441,SPAN 268 - 01,Contemporary Spanish Cinema,16,0 / 16,Green Hall 428,01:30 pm - 02:40 pm,MTh,Inela Selimovic,,"ARS, LL",More
24442,SPAN 271 - 01,Afro-Hisp & Indigenous Writrs,16,0 / 16,Green Hall 330,09:50 am - 11:00 am,MTh,Evelina Guzauskyte,,LL,More
24443,SPAN 275 - 01,Making of Mod Lat Am Culture,16,0 / 16,Founders Hall 317,01:30 pm - 02:40 pm,TF,Koichi Hagimoto,,LL,More
24444,SPAN 301 - 01,Sem: New Argentine Cinema,10,5 / 15,Green Hall 438A,02:50 pm - 05:20 pm,M,Inela Selimovic,,LL,More
24445,SPAN 302 - 01,Cervantes,7,9 / 16,Green Hall 330,11:10 am - 12:20 pm,TF,Jill Syverson-Stork,,LL,More
24446,SPAN 307 - 01,Sem: Clthed/Naked Col Lat Amer,11,3 / 14,Founders Hall 207,01:30 pm - 04:00 pm,Th,Evelina Guzauskyte,,LL,More
24447,SPAN 324 - 01,Sem:Avantgard &Mdrnty in Spain,8,6 / 14,Green Hall 438A,06:00 pm - 08:30 pm,T,Carlos Ramos,,LL,More
22215,SWA 102 - 01,Elementary Swahili,6,9 / 15,Founders Hall 121,08:30 am - 09:40 am,MWTh,Geofred Osoro,,,More
22820,SWA 202 - 01,Intermediate Swahili II,4,11 / 15,Clapp Library 336,11:10 am - 12:20 pm,MWTh,Geofred Osoro,,LL,More
20014,THST 204 - 01,Introduction to Acting,16,0 / 16,Alumnae Hall AUD,09:50 am - 12:20 pm,W,Diego Arciniegas,,ARS,More
24449,THST 208 - 01,Intro to Stage Management,8,4 / 12,Alumnae Hall 303,01:30 pm - 02:40 pm,T,David Towlun,,ARS,More
24027,THST 215 - 01,"Twenty Plays, Twenty Years",6,9 / 15,Alumnae Hall 102,01:30 pm - 04:00 pm,M,Melinda Lopez,,ARS,More
21683,THST 222 - 01,Survey of Theatre Design,6,6 / 12,Alumnae Hall 303,09:50 am - 12:20 pm,Th,Chelsea Kerl,,ARS,More
23641,THST 253 - 01,Telling Stories in East Asia,8,7 / 15,Alumnae Hall 102,11:10 am - 12:20 pm,TF,Carolyn Morley,,"ARS, LL",More
24450,THST 306 - 01,The Directors Art,3,7 / 10,Alumnae Hall JONES,02:50 pm - 04:00 pm,MTh,Nora Hussey,,ARS,More
24451,THST 315 - 01,Acting Shakespeare,5,11 / 16,Alumnae Hall AUD,09:50 am - 12:20 pm,M,Diego Arciniegas,,ARS,More
23017,THST 353 - 01,Lady Murasaki & Tale of Genji,7,8 / 15,Alumnae Hall 102,09:50 am - 12:20 pm,W,Carolyn Morley,,LL,More
21020,WGST 120 - 01,Intro to Women's & Gender Stud,18,7 / 25,Green Hall 330,01:30 pm - 02:40 pm,TF,Elena Creef,,"LL, SBA",More
21021,WGST 120 - 02,Intro to Women's & Gender Stud,25,0 / 25,Founders Hall 319,01:30 pm - 02:40 pm,MTh,Shannon Weber,,"LL, SBA",More
24504,WGST 210 - 01,Contemporary Black Memoir,20,5 / 25,Founders Hall 126,09:50 am - 11:00 am,MTh,Leigh Gilmore,,LL,More
24452,WGST 211 - 01,Mod Fams&Social Inequalities,25,0 / 25,Founders Hall 102,11:10 am - 12:20 pm,MTh,Rosanna Hertz,,SBA,More
24453,WGST 216 - 01,Woman and Popular Culture,25,0 / 25,Green Hall 136B,11:10 am - 12:20 pm,TF,Irene Mata,,"ARS, SBA",More
23808,WGST 240 - 01,US Public Health:Theory&Pract.,24,1 / 25,Founders Hall 120,09:50 am - 11:00 am,TF,Charlene Galarneau,,SBA,More
24505,WGST 300 - 01,Pain as a Feminist Issue,15,0 / 15,Pendleton Hall East 349,09:50 am - 12:20 pm,W,Leigh Gilmore,,SBA,More
24454,WGST 306 - 01,Sem: Women and Work,15,0 / 15,Founders Hall 305,01:30 pm - 04:00 pm,M,Rosanna Hertz,,SBA,More
21593,WGST 312 - 01,Sem:Tpc: Feminist Roundtable,20,0 / 20,Founders Hall 319,04:10 pm - 06:40 pm,M,Nancy Marshall,,SBA,More
23988,WGST 318 - 01,"Transgender Lives, Activism",0,15 / 15,Founders Hall 121,02:50 pm - 05:20 pm,Th,Shannon Weber,,SBA,More
23805,WGST 321 - 01,Sem:GenderJustice&HealthPolicy,12,3 / 15,Founders Hall 121,01:30 pm - 04:00 pm,T,Charlene Galarneau,,REP,More
24455,WGST 326 - 01,Sem: Crossing the Border(s),15,0 / 15,Founders Hall 227,02:15 pm - 04:45 pm,W,Irene Mata,,LL,More
23770,WRIT 102 - 01,FYS: ANTH 115 Med Message II,15,0 / 15,Clapp Library 346,01:30 pm - 02:40 pm,MTh,Justin Armstrong,,"SBA, W",More
22109,WRIT 105 - 01,Eng120 Critical Interpretation,13,2 / 15,Founders Hall 305  Founders Hall 305,12:30 pm - 02:40 pm 01:30 pm - 02:40 pm,T F,Alison Hickey,,"LL, W",More
24275,WRIT 107 - 01,ARTH 100 Intro Art & Histories,12,3 / 15,Davis Museum 212  Davis Museum 212,02:50 pm - 04:00 pm 02:15 pm - 03:25 pm,TF W,Barbara Lynn-Davis,,"ARS, W",More
23773,WRIT 111 - 01,"CAMS115 Hitchcock, Auteur",11,5 / 16,Green Hall 136A  Collins Cinema CIN,02:50 pm - 04:00 pm 02:15 pm - 04:45 pm,MTh W,Winifred Wood,,"ARS, W",More
22111,WRIT 114 - 01,Educ 102 in Phil Perspective,14,1 / 15,Pendleton Hall East 251  Pendleton Hall East 251,11:10 am - 01:20 pm 11:10 am - 12:20 pm,T F,Kenneth Hawes,,"EC, W",More
24264,WRIT 115 - 01,ARTS 115 Word and Image Studio,15,0 / 15,Clapp Library 458,01:30 pm - 04:00 pm,MTh,Katherine Ruffin,,"ARS, W",More
23774,WRIT 121 - 01,Almost Touching the Skies,11,1 / 12,Clapp Library SANGER,01:30 pm - 02:40 pm,MTh,Heather Bryant,,W,More
24265,WRIT 122 - 01,Wellesley and the World,6,6 / 12,Clapp Library SANGER,09:50 am - 11:00 am,MTh,Jeannine Johnson,,W,More
